10000 0.0030591624 0.0905255826
20000 -0.0030242110 0.1859412534
30000 -0.0013731312 0.0579378141
40000 0.0010913728 0.0465524134
50000 0.0005789970 0.0161828810
60000 -0.0010389996 0.0658102143
70000 -0.0037756773 1.0016774260
80000 -0.0048135272 1.8584170614
90000 -0.0048237197 2.0989681372
100000 -0.0044303400 1.9672215948
110000 -0.0038693856 1.6508053506
120000 -0.0031019367 1.1577432795
130000 -0.0027436002 0.9812980560
140000 -0.0012709705 0.2274222054
150000 -0.0004397827 0.0294511058
160000 -0.0001270477 0.0027096269
170000 0.0005423305 0.0494584778
180000 0.0008928789 0.1426090132
190000 0.0008000720 0.1208218270
200000 -0.0003198124 0.0207758074
210000 -0.0002557833 0.0139950519
220000 0.0001782434 0.0068113119
230000 0.0008430917 0.1626417361
240000 0.0012229647 0.3577312881
250000 0.0006288187 0.0982244295
260000 -0.0000004499 0.0000005025
270000 0.0000581873 0.0008559694
280000 -0.0007275771 0.1489507415
290000 -0.0009313041 0.2524562242
300000 -0.0010773790 0.3493010241
310000 -0.0010712679 0.3568318847
320000 -0.0010891885 0.3807153084
330000 -0.0012540642 0.5202374448
340000 -0.0014056927 0.6732361400
350000 -0.0015919948 0.8886485659
360000 -0.0021862066 1.7228059404
370000 -0.0023965480 2.1274701708
380000 -0.0024817507 2.3429346364
390000 -0.0021756812 1.8482751912
400000 -0.0018446257 1.3629022417
410000 -0.0018943199 1.4731579072
420000 -0.0018223484 1.3966228414
430000 -0.0021365282 1.9649802961
440000 -0.0021074401 1.9562811393
450000 -0.0019444424 1.7033297009
460000 -0.0015419505 1.0952431598
470000 -0.0015886043 1.1877105759
480000 -0.0014386688 0.9949272296
490000 -0.0013944111 0.9541417975
500000 -0.0011621506 0.6764591906
510000 -0.0006151458 0.1936013639
520000 -0.0006147787 0.1971502918
530000 -0.0005466808 0.1589424400
540000 -0.0005276474 0.1508700234
550000 -0.0005624954 0.1745830805
560000 -0.0006093727 0.2085570325
570000 -0.0007343976 0.3081581355
580000 -0.0006817329 0.2702424049
590000 -0.0004518386 0.1209051208
600000 -0.0002389063 0.0344846454
610000 0.0000986125 0.0058332863
620000 -0.0002706129 0.0456740591
630000 -0.0002313460 0.0339495496
640000 -0.0001018258 0.0067376636
650000 -0.0002121648 0.0294711978
660000 -0.0002377483 0.0375437439
670000 -0.0002650634 0.0473383137
680000 -0.0003139825 0.0673518082
690000 -0.0005464837 0.2066111659
700000 -0.0006330217 0.2811345229
710000 -0.0004731023 0.1593893959
720000 -0.0006306763 0.2870125431
730000 -0.0004631133 0.1570290666
740000 -0.0003368226 0.0842894224
750000 -0.0003216636 0.0779222496
760000 -0.0003129339 0.0747379142
770000 -0.0002500502 0.0483943664
780000 -0.0002038459 0.0326152959
790000 -0.0002763518 0.0606088815
800000 -0.0003347279 0.0899689337
810000 -0.0004836234 0.1899358146
820000 -0.0003713731 0.1134641413
830000 -0.0004273216 0.1519884521
840000 -0.0005471058 0.2519798942
850000 -0.0005630707 0.2700543675
860000 -0.0006901692 0.4103370250
870000 -0.0004792986 0.2003418938
880000 -0.0006305778 0.3505435129
890000 -0.0007576461 0.5116422005
900000 -0.0009658110 0.8404775270
910000 -0.0009154694 0.7635720871
920000 -0.0008618771 0.6842674398
930000 -0.0008008828 0.5973152299
940000 -0.0005827667 0.3198227927
950000 -0.0005727704 0.3122353761
960000 -0.0006911656 0.4592926859
970000 -0.0007599449 0.5609507410
980000 -0.0007772240 0.5927728997
990000 -0.0008413606 0.7016501215
1000000 -0.0008165475 0.6675664271
